city,id,name,state_id,state_abbr,state_name,county_name,zip,lat,lng,population
Rockham,29237,Rockham,46,SD,South Dakota,Faulk,57470,44.9038644,-98.824824,33
Rockhill,29238,Rockhill,42,PA,Pennsylvania,Huntingdon,17249,40.2417477,-77.8997198,371
Rockholds,29239,Rockholds,21,KY,Kentucky,Whitley,40759,36.8286964,-84.1163215,390
Rockingham,29240,Rockingham,37,NC,North Carolina,Richmond,28379 28380,34.9393201,-79.7739457,9558
Rockingham,29241,Rockingham,13,GA,Georgia,Bacon,31510,31.547982,-82.4165204,248
Rockingham,29242,Rockingham,50,VT,Vermont,Windham,5101,43.1875767,-72.4889778,
Rocklake,29243,Rocklake,38,ND,North Dakota,Towner,58365,48.7901657,-99.2460844,101
Rockland,29244,Rockland,23,ME,Maine,Knox,4841,44.1036915,-69.1089294,7297
Rockland,29245,Rockland,55,WI,Wisconsin,La Crosse,54656 54653,43.9063552,-90.9193001,594
Rockland,29246,Rockland,16,ID,Idaho,Power,83271,42.5732468,-112.8772126,295
Rockland,29247,Rockland,10,DE,Delaware,New Castle,19803,39.7962233,-75.5721475,
Rockland,29248,Rockland,25,MA,Massachusetts,Plymouth,2370,42.1306563,-70.9161551,
Rockland,29249,Rockland,36,NY,New York,Sullivan,12776,41.9453663,-74.9129403,
Rockland,29250,Rockland,48,TX,Texas,Tyler,75938,31.015195,-94.381588,
Rockland,29251,Rockland,26,MI,Michigan,Ontonagon,49960,46.7379959,-89.1795854,
Rockledge,29252,Rockledge,42,PA,Pennsylvania,Montgomery,19046,40.0812219,-75.0896176,2543
Rockledge,29253,Rockledge,12,FL,Florida,Brevard,32955 32956,28.3508396,-80.7253317,24926
Rockleigh,29254,Rockleigh,34,NJ,New Jersey,Bergen,7647,41.0003754,-73.9304141,531
Rocklin,29255,Rocklin,6,CA,California,Placer,95677 95765,38.7907339,-121.2357828,56974
Rockmart,29256,Rockmart,13,GA,Georgia,Polk,30153,34.0026005,-85.0416133,4199
Rockport,29257,Rockport,25,MA,Massachusetts,Essex,1966,42.6556507,-70.6203216,4966
Rockport,29258,Rockport,18,IN,Indiana,Spencer,47635,37.8831055,-87.0494408,2270
Rockport,29259,Rockport,21,KY,Kentucky,Ohio,42369,37.333933,-86.9961062,266
Rockport,29260,Rockport,5,AR,Arkansas,Hot Spring,72104,34.3875923,-92.8254469,755
Rockport,29261,Rockport,53,WA,Washington,Skagit,98283,48.485671,-121.5976334,109
Rockport,29262,Rockport,48,TX,Texas,Aransas,78382 78381,28.0205733,-97.0544341,8766
Rockport,29263,Rockport,23,ME,Maine,Knox,4856,44.1845236,-69.0761491,
Rockport,29264,Rockport,17,IL,Illinois,Pike,62370,39.5389355,-91.0087457,
Rockport,29265,Rockport,28,MS,Mississippi,Copiah,39083,31.7948844,-90.1567525,
Rockport,29266,Rockport,6,CA,California,Mendocino,95488,39.7387659,-123.8161313,
Rockport,29267,Rockport,54,WV,West Virginia,Wood,26169,39.0742457,-81.5531796,
Rockport,29268,Rockport,26,MI,Michigan,Alpena,49707,45.2039035,-83.3855309,
Rocksprings,29269,Rocksprings,48,TX,Texas,Edwards,78880,30.0157647,-100.2053582,1182
Rockton,29270,Rockton,17,IL,Illinois,Winnebago,61072,42.4525157,-89.0723317,7685
Rockvale,29271,Rockvale,8,CO,Colorado,Fremont,81244,38.3697222,-105.1638889,487
Rockvale,29272,Rockvale,30,MT,Montana,Carbon,59041,45.52288808,-108.8539506,
Rockville,29273,Rockville,9,CT,Connecticut,Tolland,6066,41.8667645,-72.4495287,7474
Rockville,29274,Rockville,24,MD,Maryland,Montgomery,20851 20850 20852 20847 20848 20849 20857,39.0839973,-77.1527578,61209
Rockville,29275,Rockville,27,MN,Minnesota,Stearns,56369 56320 56301,45.4719088,-94.3408273,2448
Rockville,29276,Rockville,29,MO,Missouri,Bates,64780,38.0714187,-94.0796656,166
Rockville,29277,Rockville,18,IN,Indiana,Parke,47872,39.7625404,-87.2291809,2607
Rockville,29278,Rockville,31,NE,Nebraska,Sherman,68871,41.118345,-98.8317472,106
Rockville,29279,Rockville,45,SC,South Carolina,Charleston,29487,32.6007382,-80.1948193,134
Rockville,29280,Rockville,49,UT,Utah,Washington,84763,37.1610939,-113.0382745,245
Rockville,29281,Rockville,1,AL,Alabama,Clarke,36545,31.4201657,-87.842497,43
Rockville,29282,Rockville,25,MA,Massachusetts,Norfolk,2054,42.1406533,-71.3592244,
Rockville Centre,29283,Rockville Centre,36,NY,New York,Nassau,11570 11571,40.6587138,-73.6412406,24023
Rockwall,29284,Rockwall,48,TX,Texas,Rockwall,75032 75087 75189,32.9312336,-96.4597089,37490
Rockwell,29285,Rockwell,19,IA,Iowa,Cerro Gordo,50469,42.985244,-93.1918688,1039
Rockwell,29286,Rockwell,37,NC,North Carolina,Rowan,28138,35.5512508,-80.4064485,2108
Rockwell City,29287,Rockwell City,19,IA,Iowa,Calhoun,50579,42.3952576,-94.6338671,1709
Rockwood,29288,Rockwood,42,PA,Pennsylvania,Somerset,15557,39.9156337,-79.1522515,890
Rockwood,29289,Rockwood,26,MI,Michigan,Wayne,48173,42.0708765,-83.2465957,3289
Rockwood,29290,Rockwood,17,IL,Illinois,Randolph,62280,37.8406073,-89.7006587,42
Rockwood,29291,Rockwood,47,TN,Tennessee,Roane,37854,35.8656284,-84.68494,5562
Rockwood,29292,Rockwood,51,VA,Virginia,Chesterfield,23235 23236,37.4629764,-77.5744078,8431
Rockwood,29293,Rockwood,23,ME,Maine,Somerset,4478,45.6778213,-69.7408914,
Rockwood,29294,Rockwood,41,OR,Oregon,Multnomah,97233,45.5190087,-122.4770357,
Rockwood,29295,Rockwood,48,TX,Texas,Coleman,76873,31.5009915,-99.3733896,
Rocky,29296,Rocky,40,OK,Oklahoma,Washita,73661,35.160946,-99.08413769,162
Rocky Boy,29297,Rocky Boy,30,MT,Montana,Hill,59521,48.2560992,-109.7882573,355
Rocky Comfort,29298,Rocky Comfort,29,MO,Missouri,McDonald,64861,36.7464573,-94.0904865,
Rocky Ford,29299,Rocky Ford,13,GA,Georgia,Screven,30455,32.6635006,-81.8295571,144
Rocky Ford,29300,Rocky Ford,8,CO,Colorado,Otero,81067,38.052508,-103.7202274,3957
Rocky Fork,29301,Rocky Fork,47,TN,Tennessee,Unicoi,37657,36.0351071,-82.5520842,
Rocky Gap,29302,Rocky Gap,51,VA,Virginia,Bland,24366,37.2423406,-81.1073129,
Rocky Grove,29303,Rocky Grove,42,PA,Pennsylvania,Venango,16323,41.4050579,-79.8319993,
Rocky Hill,29304,Rocky Hill,34,NJ,New Jersey,Somerset,8553,40.3998283,-74.6343244,682
Rocky Hill,29305,Rocky Hill,9,CT,Connecticut,Hartford,6067,41.6648216,-72.6392587,
Rocky Hill,29306,Rocky Hill,39,OH,Ohio,Jackson,45640,38.9889632,-82.5448834,
Rocky Mound,29307,Rocky Mound,48,TX,Texas,Camp,75686,33.0190118,-95.0221591,75
Rocky Mount,29308,Rocky Mount,51,VA,Virginia,Franklin,24151,36.9976403,-79.8919774,4799
Rocky Mount,29309,Rocky Mount,37,NC,North Carolina,Edgecombe,27803 27804 27801 27802,35.9382103,-77.790534,57477
Rocky Mount,29310,Rocky Mount,13,GA,Georgia,Meriwether,30251,33.1654001,-84.6732629,
Rocky Mountain,29311,Rocky Mountain,40,OK,Oklahoma,Adair,74960,35.8093138,-94.79123169,420
Rocky Point,29312,Rocky Point,36,NY,New York,Suffolk,11961 11778 11764,40.9525987,-72.9253805,14014
Rocky Point,29313,Rocky Point,37,NC,North Carolina,Pender,28457,34.4351676,-77.8877638,1602
Rocky Ridge,29314,Rocky Ridge,39,OH,Ohio,Ottawa,43458,41.5333832,-83.2124234,417
Rocky Ridge,29315,Rocky Ridge,49,UT,Utah,Juab,84645,39.9249543,-111.8271568,733
Rocky Ridge Ranch,29316,Rocky Ridge Ranch,29,MO,Missouri,Ste. Genevieve,63670,37.9303311,-90.2384529,
Rocky Ripple,29317,Rocky Ripple,18,IN,Indiana,Marion,46208,39.848097,-86.1724881,606
Rocky River,29318,Rocky River,39,OH,Ohio,Cuyahoga,44116,41.4756031,-81.8393034,20213
Rockypoint,29319,Rockypoint,56,WY,Wyoming,Campbell,82731,44.9072066,-105.0955382,
Rodanthe,29320,Rodanthe,37,NC,North Carolina,Dare,27968,35.5935134,-75.4679358,261
Rodarte,29321,Rodarte,35,NM,New Mexico,Taos,87579,36.1519702,-105.6727929,
Rodeo,29322,Rodeo,6,CA,California,Contra Costa,94525 94572,38.0329771,-122.2669138,8679
Rodeo,29323,Rodeo,35,NM,New Mexico,Hidalgo,88056,31.8353718,-109.0311699,101
Roderfield,29324,Roderfield,54,WV,West Virginia,McDowell,24844 24881,37.4503901,-81.705666,188
Rodessa,29325,Rodessa,22,LA,Louisiana,Caddo,71069,32.9712465,-93.9949029,270
Rodey,29326,Rodey,35,NM,New Mexico,Dona Ana,87937,32.6567467,-107.1358517,388
Rodman,29327,Rodman,19,IA,Iowa,Palo Alto,50597,43.0285792,-94.531087,45
Rodman,29328,Rodman,36,NY,New York,Jefferson,13682,43.851176,-75.9407545,153
Rodman,29329,Rodman,45,SC,South Carolina,Chester,29706,34.7687514,-81.0881389,
Rodney,29330,Rodney,19,IA,Iowa,Monona,51051,42.2055458,-95.9525106,60
Rodney,29331,Rodney,28,MS,Mississippi,Jefferson,39096,31.861272,-91.1998326,
Rodney Village,29332,Rodney Village,10,DE,Delaware,Kent,19904,39.1320569,-75.532424,1487
Rodríguez Hevia,29333,Rodrguez Hevia,72,PR,Puerto Rico,Cidra,739,18.1924573,-66.170167,325
Roe,29334,Roe,5,AR,Arkansas,Monroe,72134,34.6334296,-91.3851265,114
Roe Park,29335,Roe Park,36,NY,New York,Westchester,10567,41.3064828,-73.8834702,
Roebling,29336,Roebling,34,NJ,New Jersey,Burlington,8554,40.1159436,-74.7862734,3715
Roebuck,29337,Roebuck,45,SC,South Carolina,Spartanburg,29369 29376,34.8795683,-81.9662139,2200
Roeland Park,29338,Roeland Park,20,KS,Kansas,Johnson,66205,39.0375053,-94.6321795,6731
RoEllen,29339,RoEllen,47,TN,Tennessee,Dyer,38024,36.0236824,-89.2814595,
Roessleville,29340,Roessleville,36,NY,New York,Albany,12205,42.6950785,-73.807066,
Roeville,29341,Roeville,12,FL,Florida,Santa Rosa,32570,30.6768581,-86.9935756,608
Roff,29342,Roff,40,OK,Oklahoma,Pontotoc,74865,34.6315352,-96.86462999,725
Roganville,29343,Roganville,48,TX,Texas,Jasper,75956,30.800202,-93.9035166,
Rogers,29344,Rogers,38,ND,North Dakota,Barnes,58479,47.0727638,-98.1995384,46
Rogers,29345,Rogers,27,MN,Minnesota,Hennepin,55374,45.1888534,-93.5530144,8597
Rogers,29346,Rogers,31,NE,Nebraska,Colfax,68659,41.465284,-96.9150314,95
Rogers,29347,Rogers,39,OH,Ohio,Columbiana,44455,40.7914504,-80.6261833,237
Rogers,29348,Rogers,5,AR,Arkansas,Benton,72758 72756 72718 72757,36.3320197,-94.1185366,55964
Rogers,29349,Rogers,48,TX,Texas,Bell,76569,30.9315741,-97.2266632,1218
Rogers,29350,Rogers,22,LA,Louisiana,La Salle,71342,31.5323985,-92.225133,
Rogers City,29351,Rogers City,26,MI,Michigan,Presque Isle,49779,45.4214024,-83.8183304,2827
Rogerson,29352,Rogerson,16,ID,Idaho,Twin Falls,83302,42.2179662,-114.5942041,
Rogersville,29353,Rogersville,29,MO,Missouri,Webster,65742,37.1169951,-93.0557343,3073
Rogersville,29354,Rogersville,47,TN,Tennessee,Hawkins,37857,36.407317,-83.0054423,4420
Rogersville,29355,Rogersville,1,AL,Alabama,Lauderdale,35652,34.8256425,-87.2947417,1257
Rogersville,29356,Rogersville,42,PA,Pennsylvania,Greene,15364 15370 15359,39.8811866,-80.2728451,249
Roggen,29357,Roggen,8,CO,Colorado,Weld,80652,40.1674816,-104.3721765,
Rogue River,29358,Rogue River,41,OR,Oregon,Jackson,97537 97525,42.4359541,-123.1719976,2131
Rohnert Park,29359,Rohnert Park,6,CA,California,Sonoma,94928 94927,38.3396367,-122.7010984,40971
Rohnerville,29360,Rohnerville,6,CA,California,Humboldt,95540,40.5670768,-124.135607,
Rohrersville,29361,Rohrersville,24,MD,Maryland,Washington,21779,39.4334336,-77.6627688,175
Rohrsburg,29362,Rohrsburg,42,PA,Pennsylvania,Columbia,17859,41.1334181,-76.4221661,145
Rohwer,29363,Rohwer,5,AR,Arkansas,Desha,71666,33.7609402,-91.2756716,
Roland,29364,Roland,19,IA,Iowa,Story,50236,42.1663746,-93.5018791,1284
Roland,29365,Roland,40,OK,Oklahoma,Sequoyah,74954,35.4251495,-94.53844469,3169
Roland,29366,Roland,5,AR,Arkansas,Pulaski,72135,34.9006447,-92.4982142,746
Rolesville,29367,Rolesville,37,NC,North Carolina,Wake,27571 27587,35.9232073,-78.4574996,3786
Rolette,29368,Rolette,38,ND,North Dakota,Rolette,58366,48.6608328,-99.841533,594
Rolfe,29369,Rolfe,19,IA,Iowa,Pocahontas,50581,42.8127501,-94.5269204,584
Rolinda,29370,Rolinda,6,CA,California,Fresno,93706,36.7352234,-119.9618199,
Roll,29371,Roll,4,AZ,Arizona,Yuma,85347,32.7517127,-113.9890993,
Roll,29372,Roll,18,IN,Indiana,Blackford,47348,40.5522657,-85.3902502,
Roll,29373,Roll,40,OK,Oklahoma,Roger Mills,73638,35.783161,-99.73528129,
Rolla,29374,Rolla,38,ND,North Dakota,Rolette,58367,48.8577837,-99.6179216,1280
Rolla,29375,Rolla,29,MO,Missouri,Phelps,65401 65402 65409,37.9514304,-91.7712691,19559
Rolla,29376,Rolla,20,KS,Kansas,Morton,67954,37.1200251,-101.6321057,442
Rolling Fields,29377,Rolling Fields,21,KY,Kentucky,Jefferson,40207,38.2678484,-85.6716283,646
Rolling Fork,29378,Rolling Fork,28,MS,Mississippi,Sharkey,39159,32.9065168,-90.8781567,2143
Rolling Hills,29379,Rolling Hills,21,KY,Kentucky,Jefferson,40242,38.2825701,-85.574405,959
Rolling Hills,29380,Rolling Hills,6,CA,California,Los Angeles,90274,33.7569615,-118.3539613,1860
Rolling Hills,29381,Rolling Hills,56,WY,Wyoming,Converse,82637,42.9027443,-105.8441696,440
Rolling Hills,29382,Rolling Hills,6,CA,California,Madera,93636,36.9032823,-119.7976481,742
Rolling Hills Estates,29383,Rolling Hills Estates,6,CA,California,Los Angeles,90274,33.7877943,-118.3581284,8067
Rolling Meadows,29384,Rolling Meadows,17,IL,Illinois,Cook,60008,42.0841936,-88.0131275,24099
Rolling Meadows,29385,Rolling Meadows,48,TX,Texas,Gregg,75662,32.4154282,-94.8099357,
Rolling Prairie,29386,Rolling Prairie,18,IN,Indiana,LaPorte,46371,41.6708771,-86.6158538,582
Rollingbay,29387,Rollingbay,53,WA,Washington,Kitsap,98110,47.6645415,-122.5101335,
Rollingstone,29388,Rollingstone,27,MN,Minnesota,Winona,55969,44.0977412,-91.8168207,664
Rollingwood,29389,Rollingwood,48,TX,Texas,Travis,78746,30.2768742,-97.7911175,1412
Rollins,29390,Rollins,30,MT,Montana,Lake,59931,47.906057,-114.1984527,209
Rollins,29391,Rollins,27,MN,Minnesota,Saint Louis,55602,47.2565929,-91.845176,
Rollinsford,29392,Rollinsford,33,NH,New Hampshire,Strafford,3869,43.2361957,-70.8203355,
Rollinsville,29393,Rollinsville,8,CO,Colorado,Gilpin,80422 80474,39.9172094,-105.5011084,181
Roma,29394,Roma,48,TX,Texas,Starr,78584,26.405261,-99.015807,9765
Roma-Los Saenz,29395,Roma-Los Saenz,48,TX,Texas,Starr,78584,26.4050626,-99.0158635,
Roman Forest,29396,Roman Forest,48,TX,Texas,Montgomery,77357,30.1791039,-95.1624323,1538
Romancoke,29397,Romancoke,24,MD,Maryland,Queen Anne's,21666,38.8812259,-76.3363424,
Romayor,29398,Romayor,48,TX,Texas,Liberty,77327,30.4513173,-94.8432625,
Rombauer,29399,Rombauer,29,MO,Missouri,Butler,63901,36.8431097,-90.2801059,
Rome,29400,Rome,36,NY,New York,Oneida,13441 13440 13308 13442 13449,43.2128473,-75.4557304,33725
Rome,29401,Rome,42,PA,Pennsylvania,Bradford,18837,41.8584081,-76.3407699,441
Rome,29402,Rome,55,WI,Wisconsin,Jefferson,53137 53178,42.9802852,-88.6312126,689
Rome,29403,Rome,17,IL,Illinois,Peoria,61523 61562,40.8830925,-89.502592,1738
Rome,29404,Rome,19,IA,Iowa,Henry,52641 52642,40.9814147,-91.682387,117
Rome,29405,Rome,39,OH,Ohio,Adams,45684,38.665673,-83.3793219,94
Rome,29406,Rome,13,GA,Georgia,Floyd,30165 30161 30162,34.257038,-85.1646726,36303
Rome,29407,Rome,23,ME,Maine,Kennebec,4963,44.585064,-69.8692195,
Rome,29408,Rome,21,KY,Kentucky,Daviess,42301,37.7211585,-87.1808315,
Rome,29409,Rome,20,KS,Kansas,Cowley,67051,37.1614153,-97.1428179,
Rome,29410,Rome,29,MO,Missouri,Douglas,65608,36.841446,-92.7735032,
Rome,29411,Rome,28,MS,Mississippi,Sunflower,38768,33.9631682,-90.478427,
Rome,29412,Rome,47,TN,Tennessee,Smith,37087,36.2619973,-86.0716557,
Rome City,29413,Rome City,18,IN,Indiana,Noble,46784,41.4961609,-85.3766454,1361
Romeo,29414,Romeo,26,MI,Michigan,Macomb,48065,42.802808,-83.0129874,3596
Romeo,29415,Romeo,8,CO,Colorado,Conejos,81148,37.1722327,-105.9853004,404
Romeo,29416,Romeo,12,FL,Florida,Marion,34432,29.2063616,-82.4362127,
Romeoville,29417,Romeoville,17,IL,Illinois,Will,60441 60446,41.6475306,-88.0895061,39680
Romero,29418,Romero,48,TX,Texas,Hartley,79022,35.7275418,-102.9313248,
Romeroville,29419,Romeroville,35,NM,New Mexico,San Miguel,87701,35.5228218,-105.2447304,
Romeville,29420,Romeville,22,LA,Louisiana,Saint James,70723,30.0624228,-90.8467618,130
Romney,29421,Romney,54,WV,West Virginia,Hampshire,26757,39.3420431,-78.7566839,1848
Romney,29422,Romney,48,TX,Texas,Eastland,76471,32.2415241,-98.9578419,
Romoland,29423,Romoland,6,CA,California,Riverside,92585,33.7458534,-117.1750335,1684
Romulus,29424,Romulus,26,MI,Michigan,Wayne,48174 48242,42.2222614,-83.3965995,23989
Romulus,29425,Romulus,36,NY,New York,Seneca,14541,42.752292,-76.8335672,409
Ronald,29426,Ronald,53,WA,Washington,Kittitas,98940,47.2351185,-121.0234182,308
Ronan,29427,Ronan,30,MT,Montana,Lake,59864,47.5288233,-114.1015013,1871
Ronceverte,29428,Ronceverte,54,WV,West Virginia,Greenbrier,24901 24970,37.7498438,-80.4628519,1765
Ronco,29429,Ronco,42,PA,Pennsylvania,Fayette,15476 15461,39.8697985,-79.9203312,256
Ronda,29430,Ronda,37,NC,North Carolina,Wilkes,28670,36.218467,-80.9411859,417
Rondo,29431,Rondo,5,AR,Arkansas,Lee,72355,34.6592655,-90.8206687,198
Rondout,29432,Rondout,17,IL,Illinois,Lake,60044,42.2800229,-87.89535,
Ronkonkoma,29433,Ronkonkoma,36,NY,New York,Suffolk,11779,40.8153761,-73.112333,19082
Ronneby,29434,Ronneby,27,MN,Minnesota,Benton,56329,45.6813562,-93.8646983,67
Roodhouse,29435,Roodhouse,17,IL,Illinois,Greene,62082,39.4839361,-90.3715105,1814
Roopville,29436,Roopville,13,GA,Georgia,Carroll,30170,33.4565021,-85.1307779,218
Roosevelt,29437,Roosevelt,34,NJ,New Jersey,Monmouth,08555 08535,40.2201108,-74.4732073,882
Roosevelt,29438,Roosevelt,36,NY,New York,Nassau,11575,40.678713,-73.5890168,16258
Roosevelt,29439,Roosevelt,27,MN,Minnesota,Roseau,56673,48.8035949,-95.0968936,151
Roosevelt,29440,Roosevelt,53,WA,Washington,Klickitat,99356,45.742907,-120.2158771,156
Roosevelt,29441,Roosevelt,49,UT,Utah,Duchesne,84066,40.299403,-109.9887605,6046
Roosevelt,29442,Roosevelt,40,OK,Oklahoma,Kiowa,73564,34.8526211,-99.04552599,248
Roosevelt,29443,Roosevelt,4,AZ,Arizona,Gila,85545,33.6675484,-111.1342893,28
Roosevelt,29444,Roosevelt,53,WA,Washington,Snohomish,98290,47.892321,-122.0123487,
Roosevelt Beach,29445,Roosevelt Beach,36,NY,New York,Niagara,14172,43.3075552,-78.8583734,
Roosevelt Park,29446,Roosevelt Park,26,MI,Michigan,Muskegon,49441,43.1964038,-86.2722805,3831
Roosville,29447,Roosville,30,MT,Montana,Lincoln,59917,48.9991329,-115.0565577,
Roper,29448,Roper,37,NC,North Carolina,Washington,27970,35.8779403,-76.6152183,611
Roper,29449,Roper,13,GA,Georgia,Jeff Davis,31539,31.8121304,-82.6515275,
Roper,29450,Roper,20,KS,Kansas,Wilson,66714,37.6611582,-95.7327598,
Ropesville,29451,Ropesville,48,TX,Texas,Hockley,79358,33.4134229,-102.1543406,434
Roque Bluffs,29452,Roque Bluffs,23,ME,Maine,Washington,4654,44.6128562,-67.4797131,
Rosa,29453,Rosa,1,AL,Alabama,Blount,35121,33.9906534,-86.5133214,316
Rosa Sánchez,29454,Rosa Snchez,72,PR,Puerto Rico,Yabucoa,767,18.0597925,-65.909286,1055
Rosalia,29455,Rosalia,53,WA,Washington,Whitman,99170,47.2360052,-117.3699117,550
Rosalia,29456,Rosalia,20,KS,Kansas,Butler,67042 67132,37.8152985,-96.6197416,171
Rosalie,29457,Rosalie,31,NE,Nebraska,Thurston,68055,42.0563826,-96.5125319,160
Rosalie,29458,Rosalie,1,AL,Alabama,Jackson,35765,34.699805,-85.7685836,
Rosamond,29459,Rosamond,6,CA,California,Kern,93560,34.8641446,-118.1634075,18150
Rosanky,29460,Rosanky,48,TX,Texas,Bastrop,78953,29.9293898,-97.293602,
Rosario,29461,Rosario,53,WA,Washington,San Juan,98245,48.6487148,-122.876016,
Rosaryville,29462,Rosaryville,24,MD,Maryland,Prince George's,20623 20772,38.7567817,-76.8096924,10697
Rosati,29463,Rosati,29,MO,Missouri,Phelps,65559,38.0269876,-91.530988,
Rosboro,29464,Rosboro,5,AR,Arkansas,Pike,71921,34.2875983,-93.5085191,
Rosburg,29465,Rosburg,53,WA,Washington,Wahkiakum,98643,46.33094,-123.6384763,317
Roscoe,29466,Roscoe,46,SD,South Dakota,Edmunds,57471,45.4485879,-99.3387279,329
Roscoe,29467,Roscoe,42,PA,Pennsylvania,Washington,15477,40.0795178,-79.8656018,812
Roscoe,29468,Roscoe,36,NY,New York,Sullivan,12776,41.9331441,-74.9134961,541
Roscoe,29469,Roscoe,27,MN,Minnesota,Stearns,56371 56362,45.4338529,-94.6397247,102
Roscoe,29470,Roscoe,17,IL,Illinois,Winnebago,61073,42.4133505,-89.0092742,10785
Roscoe,29471,Roscoe,29,MO,Missouri,Saint Clair,64776 64781,37.9728097,-93.8121569,124
Roscoe,29472,Roscoe,48,TX,Texas,Nolan,79545,32.445952,-100.5387184,1322
Roscoe,29473,Roscoe,30,MT,Montana,Carbon,59071,45.3496655,-109.4965551,15
Roscoe,29474,Roscoe,31,NE,Nebraska,Keith,69153,41.1305481,-101.5857267,63
Roscommon,29475,Roscommon,26,MI,Michigan,Roscommon,48653,44.4983504,-84.5919682,1075
Rose,29476,Rose,40,OK,Oklahoma,Mayes,74352 74364,36.2234819,-95.05346329,285
Rose,29477,Rose,31,NE,Nebraska,Rock,68714,42.1805572,-99.5256719,
Rose,29478,Rose,36,NY,New York,Wayne,14433,43.1536764,-76.8785724,
Rose Bud,29479,Rose Bud,5,AR,Arkansas,White,72137,35.3314708,-92.0812595,482
Rose City,29480,Rose City,26,MI,Michigan,Ogemaw,48654,44.4214062,-84.1166674,653
Rose City,29481,Rose City,48,TX,Texas,Orange,77662,30.1027119,-94.0518443,502
Rose City,29482,Rose City,27,MN,Minnesota,Douglas,56446,46.0774632,-95.1666977,
Rose Creek,29483,Rose Creek,27,MN,Minnesota,Mower,55970,43.6035756,-92.8318541,394
Rose Haven,29484,Rose Haven,24,MD,Maryland,Anne Arundel,20714,38.7256735,-76.5388453,
Rose Hill,29485,Rose Hill,51,VA,Virginia,Fairfax,22303 22310,38.7887246,-77.1127569,20226
Rose Hill,29486,Rose Hill,51,VA,Virginia,Lee,24281,36.6717532,-83.3674054,799
Rose Hill,29487,Rose Hill,19,IA,Iowa,Mahaska,52586,41.3219533,-92.4621318,168
Rose Hill,29488,Rose Hill,20,KS,Kansas,Butler,67133,37.5583517,-97.1350405,3931
Rose Hill,29489,Rose Hill,17,IL,Illinois,Jasper,62432,39.1036521,-88.1472605,80
Rose Hill,29490,Rose Hill,37,NC,North Carolina,Duplin,28458,34.8282235,-78.0230417,1626
Rose Hill Farms,29491,Rose Hill Farms,51,VA,Virginia,Fairfax,22310,38.7776137,-77.1130346,
Rose Lake,29492,Rose Lake,16,ID,Idaho,Kootenai,83810,47.53887939,-116.4718018,
Rose Lodge,29493,Rose Lodge,41,OR,Oregon,Lincoln,97368,45.0103876,-123.8803907,1894
Rose Tree,29494,Rose Tree,42,PA,Pennsylvania,Delaware,19063,39.934278,-75.3901933,
Rose Valley,29495,Rose Valley,42,PA,Pennsylvania,Delaware,19063 19086,39.8962229,-75.3849148,913
Roseau,29496,Roseau,27,MN,Minnesota,Roseau,56751,48.8460926,-95.7627661,2633
Roseboom,29497,Roseboom,36,NY,New York,Otsego,13320,42.7417411,-74.7765361,
Roseboro,29498,Roseboro,37,NC,North Carolina,Sampson,28382,34.9529475,-78.5086181,1191
Rosebud,29499,Rosebud,46,SD,South Dakota,Todd,57570,43.2327824,-100.8534779,1587
Rosebud,29500,Rosebud,29,MO,Missouri,Gasconade,63091,38.3872703,-91.4009896,409
Rosebud,29501,Rosebud,48,TX,Texas,Falls,76570,31.0729608,-96.9785993,1412
Rosebud,29502,Rosebud,30,MT,Montana,Rosebud,59347,46.2744424,-106.444746,111
Roseburg,29503,Roseburg,41,OR,Oregon,Douglas,97470 97471,43.216505,-123.3417381,21181
Roseburg North,29504,Roseburg North,41,OR,Oregon,Douglas,97470 97495,43.2649735,-123.3030911,5912
Rosebush,29505,Rosebush,26,MI,Michigan,Isabella,48878,43.6991954,-84.7677927,368
Rosedale,29506,Rosedale,24,MD,Maryland,Baltimore,21237 21206,39.3201074,-76.5155191,19257
Rosedale,29507,Rosedale,18,IN,Indiana,Parke,47874,39.6228165,-87.28335,725
Rosedale,29508,Rosedale,28,MS,Mississippi,Bolivar,38769,33.8534421,-91.0278863,1873
Rosedale,29509,Rosedale,22,LA,Louisiana,Iberville,70772,30.4413051,-91.4520542,793
Rosedale,29510,Rosedale,6,CA,California,Kern,93314,35.3835708,-119.1453834,14058
Rosedale,29511,Rosedale,40,OK,Oklahoma,McClain,74831,34.9223576,-97.20769619,68
Rosedale,29512,Rosedale,53,WA,Washington,Pierce,98332,47.3314854,-122.652354,4044
Rosedale,29513,Rosedale,35,NM,New Mexico,Grant,88061,32.7694294,-108.2416243,394
Rosedale,29514,Rosedale,47,TN,Tennessee,Anderson,37710,36.172023,-84.3488197,
Rosedale,29515,Rosedale,54,WV,West Virginia,Braxton,26636,38.7392606,-80.9428843,
Roseglen,29516,Roseglen,38,ND,North Dakota,McLean,58775,47.7513934,-101.8362766,
Roseland,29517,Roseland,34,NJ,New Jersey,Essex,7068,40.8206555,-74.2937595,5819
Roseland,29518,Roseland,20,KS,Kansas,Cherokee,66773,37.2811683,-94.8505165,77
Roseland,29519,Roseland,18,IN,Indiana,Saint Joseph,46637,41.7161591,-86.2525069,630
Roseland,29520,Roseland,31,NE,Nebraska,Adams,68973,40.4702922,-98.5592316,235
Roseland,29521,Roseland,12,FL,Florida,Indian River,32958 32957,27.8358587,-80.4931083,1472
